l_id,v_id_1,v_id_2,color
23178,3612,19269,k-
5781,4846,28537,k-
19052,3100,25120,k-
15606,9471,23588,k-
31655,12172,8218,k-
18317,11849,24795,k-
27267,18222,18221,k-
7049,4442,28984,k-
12821,6227,22348,r-
12625,22273,22274,k-
4828,22171,28132,k-
5263,19944,28389,k-
5327,12207,28412,k-
32210,6808,8713,k-
9046,18298,18299,k-
12843,22148,22360,k-
6147,4595,28656,k-
23401,16214,27215,k-
12832,4948,22353,k-
30208,6724,6751,k-
28965,5312,5313,k-
32592,3856,9128,k-
4157,3864,29462,k-
36274,10420,241,k-
27914,2044,4045,k-
21284,5648,26199,k-
6540,7609,28772,k-
21755,26397,26435,k-
26184,9775,19726,k-
20114,25666,25668,k-
16054,9837,23771,k-
31339,30437,7888,k-
39426,1748,16886,k-
40601,1475,1144,k-
3666,28975,31173,k-
2087,30519,30520,k-
31742,8221,8284,k-
4726,29548,29627,k-
20625,25908,25914,k-
32817,6315,9364,k-
6010,22271,28609,k-
40511,1040,1042,k-
27838,3940,3942,k-
27959,4095,4098,k-
21359,14525,26233,k-
30546,1265,7099,k-
36409,25950,13805,k-
20807,19135,19136,k-
10512,21325,21332,k-
15191,9045,23416,k-
36738,27868,14160,k-
12905,22351,17720,k-
27467,3561,3566,k-
29630,22261,6039,k-
23804,16445,27400,k-
33331,9938,9939,k-
32658,8984,9193,k-
26347,18355,19803,k-
39264,19359,556,k-
30207,6745,6750,k-
498,26244,29850,k-
12106,6210,18535,k-
4721,2355,29626,k-
30287,18149,6831,k-
36033,19115,190,r-
38331,15728,15730,k-
5735,4629,28523,k-
2112,10241,30530,k-
14189,22109,22933,k-
33189,4635,9787,k-
38007,26758,15421,k-
14528,8352,23089,k-
33456,10068,10072,k-
23246,19534,27144,k-
28174,7268,4383,k-
2397,13673,30654,k-
16746,24105,24106,k-
13710,22701,22702,k-
16594,15371,24035,k-
39496,27689,16978,k-
3067,6785,30933,k-
36975,20590,327,r-
37829,9199,15225,k-
33269,18310,9883,k-
30268,1020,6814,k-
11440,4959,21759,k-
20138,25682,25683,k-
30702,6488,7221,k-
30650,3277,7208,k-
40785,19749,1312,k-
19033,12538,25109,k-
13348,1754,22541,k-
1177,4385,30135,k-
21790,14776,26453,k-
13258,29658,22500,k-
18265,10272,24777,k-
10109,3888,21139,k-
12200,5307,18572,k-
23207,27126,27124,k-
24423,3756,19308,k-
33111,389,9688,k-
42194,24405,2771,k-
22644,7642,26855,k-
5124,28300,28301,k-
1236,25141,30160,k-
13662,17925,22681,k-
14208,11101,18735,k-
13486,6900,22591,k-
38765,14205,16182,k-
26653,19953,19956,k-
38654,12103,16080,k-
26963,1978,20100,k-
15345,9172,23489,k-
26652,19957,19956,k-
7548,20518,29188,k-
6569,7750,28780,k-
13630,17723,22662,k-
9326,20766,20768,k-
3059,28716,30929,k-
15300,28912,23465,k-
35514,2904,12763,k-
27355,1267,3464,k-
8719,18250,18253,k-
28360,24819,4594,k-
38495,28428,15911,k-
27233,20232,20239,k-
32519,3531,9044,k-
31117,7632,7667,k-
32295,8807,8817,k-
23874,16510,27431,k-
10145,21159,21161,k-
40928,1449,1446,k-
12886,6268,22376,k-
11851,28563,21923,k-
22606,15706,26838,k-
40543,21525,1085,r-
6424,7214,28738,k-
3970,6513,31281,k-
40499,189,1034,k-
36566,13971,13975,k-
41963,1236,2520,k-
21540,14606,26320,k-
19462,12959,25327,k-
25491,19408,19409,k-
34090,9708,10850,k-
27919,19981,4047,k-
32806,9347,9350,k-
40504,1037,1036,k-
33004,9574,9573,k-
8166,18447,29418,k-
30640,7189,7197,k-
12403,21175,22161,k-
25624,12853,19477,k-
3178,8542,30978,k-
38346,15727,15750,k-
25987,29505,19637,k-
33262,4457,9879,k-
7148,30401,29024,k-
32555,5110,9091,k-
10673,20597,21397,r-
42396,717,2952,k-
22552,15714,26814,k-
16139,23809,23810,k-
17433,20058,24420,k-
6877,9055,28903,k-
1540,12208,30285,k-
29380,10144,5762,k-
40104,19403,273,k-
19589,13041,25382,k-
3400,2768,31064,k-
11688,5121,21855,k-
16334,10142,23913,k-
5074,19719,28269,k-
33868,8401,10548,k-
1459,21432,30255,k-
25908,947,19602,k-
35129,25585,12262,k-
16192,23834,23837,k-
30079,4595,6615,k-
3000,2028,30907,k-
35561,12717,12818,k-
22871,15922,26981,k-
5268,17786,28392,k-
9334,3373,20772,k-
1849,6687,30413,k-
19808,13831,25502,k-
21318,21516,26219,k-
4041,29810,31305,k-
42237,706,2821,k-
6403,7189,28734,k-
14083,28778,22883,k-
7532,25403,29182,k-
8543,2675,20409,k-
6945,9235,28930,k-
26798,1794,20019,k-
29034,5385,5386,k-
13446,21851,22579,k-
11755,5198,21879,k-
1066,10687,30092,k-
18583,12052,24909,k-
40272,820,819,k-
26841,6162,18203,k-
15289,9112,23460,k-
12406,19226,22163,k-
32665,9196,9202,k-
33325,9926,9928,k-
22999,27028,27029,k-
940,9354,30041,k-
2912,4979,30873,k-
42518,2050,3087,k-
25991,1172,19639,k-
18708,12157,24962,k-
42175,2831,2732,k-
21130,16045,26126,k-
27591,3614,3692,k-
10501,21326,21327,r-
335,3331,29781,k-
18105,24701,24711,k-
10954,4485,21535,k-
7125,9989,29014,k-
41976,2533,2535,k-
40514,19649,1052,k-
22317,1518,26709,k-
37522,10811,14887,k-
26817,1825,20027,k-
2793,30820,30821,r-
23944,24442,27460,k-
24594,560,19316,k-
34008,4201,10740,k-
39704,17033,595,r-
11019,4548,21566,k-
41043,13445,1555,k-
13082,18682,18683,k-
16145,10043,23813,k-
14432,8089,23046,k-
42313,11965,2873,k-
29282,4618,5653,k-
20497,11647,25848,k-
27589,3689,3692,k-
32170,15536,8671,k-
8796,18027,20513,k-
42071,23359,2660,k-
37473,14870,14836,k-
790,29976,29977,k-
28395,21612,4652,k-
6344,7014,28710,k-
15313,17573,23472,k-
12759,18178,22328,r-
28568,13263,4850,k-
27071,11254,18207,k-
34982,8913,12063,k-
12695,22307,22308,k-
31461,1017,7998,k-
26671,1774,19966,k-
27403,30036,3510,k-
5386,3727,28427,k-
2847,30845,30846,k-
27689,7459,3796,r-
17302,10883,24360,k-
40540,1079,1082,k-
40560,18154,1106,k-
40722,649,1246,k-
6981,9457,28947,k-
7232,27251,29054,k-
30220,6712,6768,k-
2493,14654,30694,k-
11119,21615,21616,k-
8014,8939,29361,k-
22895,26985,26994,k-
32868,2308,9415,k-
16350,12330,23921,k-
40171,698,699,k-
13027,15108,18661,k-
33410,4481,10025,k-
246,2968,29741,k-
15134,23386,23387,k-
20039,17397,25626,k-
40184,711,712,k-
6375,7124,28726,k-
25822,19566,19563,k-
27604,21042,3708,k-
26420,1442,19842,k-
4773,28867,28104,k-
12945,6314,22401,k-
31580,8116,8134,k-
11124,6235,21618,k-
27578,808,3680,k-
10880,19752,21496,k-
30603,7160,7162,k-
8391,2475,20333,k-
32299,8808,8819,k-
18106,29920,24711,k-
3981,8430,31282,k-
13625,7191,22660,k-
23349,762,19279,k-
949,2986,30045,k-
9793,206,20975,r-
33188,4792,9786,k-
7234,27255,29054,k-
9797,17527,20978,k-
582,22298,29889,k-
18188,24746,24747,k-
18545,11998,24896,k-
10659,372,21389,k-
41942,2472,2482,k-
28590,31021,4881,k-
30972,7512,7514,k-
23954,3529,27463,k-
40273,820,821,k-
29756,22352,6188,k-
2909,8743,30871,k-
38558,15982,15983,k-
154,19449,29704,k-
35168,25010,12314,k-
42549,2980,3130,k-
8337,19212,20306,k-
33218,7089,9821,k-
1953,4784,30463,k-
2596,19854,30737,k-
34439,3491,11349,k-
2915,30873,30874,k-
1815,23819,30399,k-
24473,755,19311,k-
15530,5042,23564,k-
8899,20555,20556,k-
8523,3145,20399,k-
15927,23716,23717,r-
13449,22578,22580,k-
13733,3756,22714,k-
7479,18195,29163,r-
20517,4579,25860,k-
12254,22085,22086,k-
32789,2463,9335,k-
16336,22707,23914,k-
30741,7246,7258,k-
40110,19407,653,k-
29530,22197,5924,k-
19170,14109,25172,k-
19965,3039,25581,k-
11229,4897,21672,k-
5043,12161,28244,k-
2613,416,30744,k-
2201,2786,30567,k-
3208,9463,30989,k-
8117,20921,29397,k-
35769,1598,13082,k-
42429,2819,2982,k-
39928,3812,17506,k-
31929,534,8425,k-
11957,5383,21973,k-
16108,9912,23794,k-
10349,20505,21261,k-
12110,5589,22042,k-
25016,8867,27958,k-
9755,17974,20956,k-
5097,14223,28285,k-
39877,17456,17457,k-
10331,21252,21253,k-
11169,4694,21639,k-
3600,21420,31146,k-
27705,3812,3815,k-
587,22230,29891,k-
2101,18688,30525,k-
4273,3544,29498,k-
12676,6018,22297,k-
109,24631,29683,k-
29492,5886,5883,k-
12507,5945,22215,k-
36119,579,13482,k-
17904,18994,18998,k-
25858,3537,19579,k-
36228,233,234,k-
33228,9830,9832,k-
32906,9460,9461,k-
23234,25421,27137,k-
17437,24421,24424,k-
3982,8434,31282,k-
150,19073,29703,k-
8232,17079,29441,k-
3025,30914,30915,k-
14049,7619,22867,k-
18143,11608,24729,k-
18930,5920,25063,k-
23252,19535,27146,k-
9389,20795,20805,k-
28230,4442,4440,k-
13310,6488,22523,k-
36351,19165,260,k-
8452,29519,20365,k-
13960,22827,22828,k-
33100,2604,9681,k-
41132,177,1669,k-
22947,15915,27015,k-
20556,28166,25875,k-
35560,8080,12818,k-
40588,28,1140,k-
32575,9285,9109,k-
14305,19207,22985,k-
8687,18244,18246,k-
23196,27115,27116,k-
10921,14426,21518,k-
35698,69,163,k-
12445,5887,22186,k-
32243,15160,8755,k-
1084,13787,30099,k-
3409,29248,31068,r-
1532,22911,30281,k-
2004,23539,30484,k-
1897,31159,30434,k-
11309,14580,21712,k-
38873,536,16283,k-
26197,1132,18152,k-
30246,5411,6789,k-
20993,26046,26066,k-
8748,18268,18269,k-
6107,4013,28645,r-
2025,9892,30494,k-
17406,24407,24408,k-
2062,9733,30509,k-
25504,19416,19417,k-
2199,2771,30567,k-
6938,9185,28925,k-
7133,29016,29019,k-
11009,14577,21560,k-
21797,14923,26455,k-
23403,25583,27217,r-
20808,8552,19136,k-
38334,15736,15734,k-
13933,7599,22815,k-
30234,5157,6781,k-
35179,12331,12332,k-
33627,10233,10237,k-
9830,3677,20994,r-
30507,28719,7062,k-
10297,8162,21236,k-
26227,19259,19735,k-
16194,23839,23837,k-
16062,9847,23775,k-
34097,2375,10867,k-
24784,27844,27840,k-
26377,1675,19821,k-
15732,6864,23631,k-
33098,8674,9678,k-
1291,7684,30180,k-
35278,10411,12466,k-
22849,26975,26976,k-
40994,20896,1514,k-
32669,9204,9206,k-
5460,10436,28450,k-
20163,25680,25699,k-
1176,18889,30134,k-
611,21610,29903,r-
9837,12265,20998,k-
21390,3654,26246,k-
32054,7917,8564,k-
36072,13433,13435,k-
33990,10715,10716,k-
26682,18179,18180,k-
40252,782,783,k-
1208,24077,30149,k-
1694,30349,30350,k-
5449,21115,28445,k-
19337,20210,25266,k-
37172,19257,364,k-
13343,6680,22538,k-
30898,7462,7463,k-
7806,349,29289,k-
15773,9616,23645,k-
13948,3405,22821,k-
6297,8728,28696,r-
33213,6323,9812,k-
35292,4939,12488,k-
15180,9099,23411,k-
36066,13428,13430,k-
40801,19792,1326,r-
30631,7004,7159,k-
16394,10224,23936,k-
15935,21476,23721,k-
21685,27084,26399,k-
13585,22634,22636,k-
2057,30506,30507,k-
40293,823,827,k-
13477,22587,22588,k-
21179,26153,26154,k-
9144,2126,20654,k-
18683,11525,24949,k-
16156,9946,23818,k-
31555,8027,8106,k-
3291,10255,31023,k-
13669,17821,22684,k-
24187,4081,27572,k-
29847,6310,6311,k-
36255,9126,239,k-
4737,20284,28083,r-
10115,11824,21142,k-
2027,23802,30494,k-
40159,441,682,k-
37001,986,14384,k-
32274,3358,8789,k-
26843,10084,18203,k-
40939,456,1457,k-
19931,2906,25563,k-
17923,24421,24628,k-
23199,6018,27119,k-
36804,26162,14224,k-
14428,2461,18738,k-
10844,4367,21484,k-
32695,9235,9237,k-
40799,1394,1326,r-
15450,9282,23535,k-
22975,15963,27022,k-
6261,8733,28688,k-
11392,7155,18449,k-
35503,11010,135,k-
15947,9761,23725,k-
1359,29223,30209,k-
33327,6711,9937,k-
743,28686,29879,k-
10102,18199,21136,k-
21435,26267,26270,k-
21443,26273,26276,k-
20905,13078,26024,k-
965,23722,30052,k-
26079,19682,19683,k-
19772,29182,25483,k-
28176,24741,4384,k-
41479,2031,2034,k-
36499,23236,282,k-
13760,7318,22728,k-
42560,3174,3154,k-
40542,242,1085,r-
23555,10706,27287,k-
7317,22678,29098,k-
25644,18078,18079,k-
4224,19667,29488,k-
41733,18977,2307,k-
6512,7544,28765,k-
41448,20090,1982,k-
2868,8204,30854,k-
26320,19787,19788,k-
39446,18621,16915,k-
12892,18624,18625,k-
16171,9487,18868,k-
27653,21042,3761,k-
28649,28633,4948,k-
27374,28744,3486,k-
32315,4893,8833,k-
32987,26260,9556,k-
6191,9831,28668,k-
32446,23587,8979,k-
20659,136,19117,k-
5383,2156,28427,k-
32143,5211,8646,r-
1969,9050,30470,k-
30184,6730,6731,k-
34997,11539,12073,k-
32655,9117,9188,k-
1935,8398,30451,k-
11951,27364,21969,k-
42360,2849,2917,k-
29725,18993,6158,k-
29736,6169,6172,k-
13660,7256,22679,k-
3268,18291,31014,k-
18015,17916,24670,k-
8909,1202,20561,k-
31966,8463,8464,k-
38664,7642,16090,k-
8785,19228,20510,k-
33308,12126,9919,k-
30042,62,65,k-
38203,465,464,r-
16023,18758,23759,k-
17807,11328,24583,k-
39808,17363,17371,k-
40207,19482,738,k-
14328,30419,22996,k-
37481,14776,14842,k-
33067,9656,9645,k-
26392,19529,19827,k-
20106,25648,25663,k-
36925,1928,14324,k-
25703,18089,18090,k-
42310,107,2872,k-
35984,13354,13356,k-
42531,1137,3108,k-
11655,13653,21840,k-
27382,179,3496,k-
42455,12545,3007,k-
6914,7634,28919,k-
26250,8115,19746,k-
12834,6243,22354,k-
25520,19410,19424,k-
5130,14522,28305,k-
30675,7227,7233,k-
6705,8311,28839,k-
2075,11439,30515,k-
11109,4656,21611,k-
31230,4014,7803,k-
4478,2082,29553,r-
3054,7036,30928,k-
18913,25056,25057,k-
16050,9835,23769,k-
2666,4427,30766,k-
34409,11122,11309,k-
9635,646,20899,k-
14719,7383,23178,k-
11084,197,21596,k-
39528,28913,17008,k-
7135,23850,29020,k-
39511,16218,16993,k-
19859,22420,25526,k-
15395,6869,23509,k-
4438,1295,29541,k-
34158,10966,10967,k-
26159,19720,19719,k-
41890,1992,2460,k-
34423,24584,11326,k-
6955,18726,28935,k-
30486,4093,7049,k-
28824,3028,5149,k-
26172,1017,18141,k-
37763,15156,15157,k-
32018,8520,8522,k-
30615,7156,7173,k-
10406,4102,21286,k-
13253,22497,22499,k-
29215,735,5586,k-
23287,27157,27165,k-
4748,19899,28089,k-
29769,704,6207,k-
1226,18128,30155,k-
34810,811,11830,k-
41977,2532,2535,k-
41064,218,1586,k-
8034,29087,29368,k-
10103,30352,18354,k-
7866,30303,29313,k-
7702,15052,29246,k-
21787,14843,26452,k-
26604,1827,19928,k-
36778,29693,14183,k-
7106,10021,29008,k-
7248,24877,29070,k-
444,3023,29829,k-
4630,11000,29599,k-
13739,7350,22718,k-
21323,9322,26222,k-
33641,21923,10250,k-
10455,11161,18365,k-
13072,18671,18679,k-
5039,25145,28243,k-
12659,2633,22289,k-
36745,14165,14166,k-
4229,29388,29489,k-
10427,4105,21298,k-
15046,23345,23346,k-
15213,20506,18776,k-
11872,21933,21934,k-
41516,2059,2071,k-
22650,15754,26858,k-
13745,7432,22722,k-
20081,15452,25649,k-
13380,6694,22554,k-
7243,29100,29068,k-
29699,6129,6130,k-
38464,15879,15881,k-
27478,682,3572,k-
25807,54,19553,k-
9479,15934,18327,k-
32305,8790,8823,k-
15482,2072,23547,k-
15983,19685,23739,k-
30720,23202,7268,k-
38267,15678,15680,k-
37273,3395,14651,k-
8589,24619,20429,k-
10588,21353,21354,r-
41964,2520,2521,k-
32682,9217,9220,k-
5626,27326,28496,k-
39629,4100,17155,k-
24290,20640,27606,k-
20199,8080,25716,k-
18631,28813,19052,k-
7498,19144,29170,k-
32175,8673,8674,k-
24298,27609,27610,k-
20487,19103,19104,k-
40408,19603,955,k-
10723,21421,21422,k-
15230,9066,23433,k-
7580,2993,29199,k-
30213,6751,6754,k-
8118,16183,29398,k-
32472,30986,9005,k-
13839,20470,22766,k-
13976,7632,22833,k-
4069,20009,31318,k-
6256,23083,28686,k-
6307,6930,28700,k-
42127,19203,2708,k-
20173,21572,25704,k-
9595,20488,20884,k-
32104,6801,8608,k-
3627,28807,31156,k-
32892,9441,9439,k-
35929,12855,13288,k-
2069,23906,30513,k-
37376,411,424,k-
5979,15021,28596,k-
39655,17182,17183,k-
24102,27531,27532,k-
3404,11415,31066,k-
21316,4433,26219,k-
2636,19670,30754,k-
16005,8380,23748,k-
25934,242,18120,r-
5161,2960,28331,k-
15956,9430,23729,k-
30996,1767,7537,k-
28207,4035,4411,k-
18492,12048,24868,k-
5515,21266,28469,k-
39843,17415,17421,k-
40323,862,860,k-
26019,7105,18123,k-
32528,14155,9050,k-
16914,23791,24184,k-
12253,22084,22086,k-
31515,27001,8053,k-
17826,15859,24590,k-
35032,12142,12147,k-
8394,2481,20334,k-
33626,2261,10233,k-
2259,25280,30593,k-
16216,10020,23851,k-
20852,26009,26004,k-
36092,13443,13444,k-
1068,18892,30093,k-
39132,29396,551,k-
42084,2684,2675,k-
35518,10076,12770,k-
13673,17996,22685,k-
3012,5307,30911,k-
20177,30768,19086,k-
32459,5477,8990,k-
24974,13780,27939,k-
10489,33,21320,r-
5304,9046,28407,k-
16775,6209,18893,k-
22922,8996,19240,k-
9788,29292,18342,k-
4337,1194,29513,k-
14384,5676,23025,k-
34624,11591,11592,k-
39270,11011,16710,k-
42340,2854,2897,k-
26782,1779,20016,k-
21346,3851,19179,k-
18104,20099,19004,k-
12202,6271,18572,k-
30463,6660,7026,k-
26325,4579,19790,k-
20415,196,19098,k-
33614,23934,10219,k-
39314,858,16761,k-
41344,1890,1891,k-
15391,23506,23507,k-
4467,20262,29549,k-
3535,29620,31119,k-
9478,15936,18326,k-
628,29671,29909,k-
18134,11593,24725,k-
14795,10099,23217,k-
6594,1144,28789,k-
4877,3849,28160,k-
9390,20771,20806,k-
6386,7163,28730,k-
8853,29608,20537,k-
23291,29396,27167,k-
32316,23979,8835,k-
35428,30500,127,r-
14959,8866,23302,k-
3590,31132,31141,k-
31689,6723,8238,k-
34971,11946,12044,k-
23292,27148,27167,k-
31138,3729,7693,k-
30691,7263,7245,k-
20841,3055,19139,k-
6219,6723,28677,k-
32777,9319,9325,k-
1766,5915,30379,k-
880,8817,30015,k-
11860,5312,21929,k-
11107,2574,18426,k-
5908,21762,28571,k-
24785,29592,27842,k-
9408,20799,20811,r-
16022,9802,23758,k-
21365,14416,26234,k-
37044,12042,14414,k-
950,7815,30045,k-
33175,9771,9772,k-
27986,3106,4133,r-
38351,12238,15756,k-
39034,6443,16449,k-
23782,14234,27391,k-
7813,14488,29293,k-
17401,9561,24406,k-
27777,6022,3880,k-
7368,12055,29121,k-
24570,10800,27733,k-
33375,9990,9991,k-
30644,4386,7192,k-
40999,326,1517,k-
8874,819,20545,k-
28803,28555,5116,k-
8430,2537,20354,k-
13034,18652,18664,k-
29485,29880,5880,k-
15499,19065,23554,k-
29353,9261,5732,k-
42696,3282,3288,k-
14467,8120,23063,k-
25656,18081,18082,k-
11667,5111,21845,k-
10061,21119,21120,k-
31325,7529,7879,k-
16247,23864,23866,k-
38347,15750,15751,k-
29551,5851,5946,k-
19074,23356,25130,k-
30483,4790,7048,k-
8580,2708,20424,k-
20715,14811,25950,k-
1548,29378,30289,k-
34128,21215,10900,k-
24670,9817,27781,k-
2049,3751,30503,k-
26977,20056,20105,k-
925,2936,30034,k-
1936,23139,30451,k-
34906,11956,11959,k-
31793,8046,8315,k-
30260,5210,6800,k-
41587,27707,2137,k-
37153,523,358,k-
12261,5693,22090,k-
14241,22951,22953,k-
4977,27612,28212,k-
7967,21841,29348,k-
1465,11116,30257,k-
34288,11142,11140,k-
13474,28632,22585,k-
28618,4912,4913,k-
39522,31101,17005,r-
23915,27445,27447,k-
40803,19286,1327,r-
13714,7372,22706,k-
26589,19919,19921,k-
14180,5419,22930,k-
9069,25409,20624,k-
1186,30139,30140,k-
15076,23359,23360,k-
36408,18537,13803,k-
41147,19962,1694,k-
27511,759,3620,k-
2796,20263,30822,k-
14823,21837,23235,k-
5205,28359,28356,k-
29237,5624,5611,k-
489,8505,29847,k-
32205,8705,8707,k-
26911,29553,20071,r-
4771,28105,28104,k-
31022,7567,7569,r-
23026,16000,27042,k-
8110,29101,29394,k-
35527,12735,12780,k-
34534,986,11482,k-
7582,4128,29199,k-
38101,26791,15534,k-
32656,8984,9189,k-
13775,24832,22735,k-
11113,21612,21613,k-
19678,25402,25435,k-
18971,4910,25080,k-
38500,10894,15918,k-
38204,19362,464,r-
33575,10098,10164,k-
8366,4068,20319,k-
21336,4434,26228,k-
1340,13462,30201,k-
25626,733,19478,k-
36617,4534,14030,k-
11541,18776,21789,k-
42397,717,2953,k-
34865,4090,11907,k-
42621,3090,3213,k-
41595,2150,2151,k-
8638,23383,20456,k-
21191,14223,26159,k-
36957,30778,318,k-
3574,28083,31135,r-
36956,193,318,k-
38730,13441,16148,k-
34124,6911,10909,k-
31450,19644,7988,k-
11331,18443,18438,k-
34602,11564,11570,k-
25866,14527,19582,k-
28604,31329,4895,k-
3501,29592,31106,k-
38902,3760,16313,k-
1764,30377,30378,k-
40306,844,845,k-
41161,14558,1701,k-
41553,2082,2073,k-
26504,1577,19886,k-
17396,24401,24402,k-
21161,26142,26143,k-
22996,15973,27026,k-
32909,9459,9463,k-
32438,8967,8972,k-
22862,9299,26980,k-
30284,6817,6829,k-
12948,9334,22402,k-
28992,5308,5345,k-
34015,9175,10747,k-
9187,3294,20681,k-
15487,5898,23549,k-
12339,22125,22127,k-
31728,30446,8260,r-
38316,641,15716,k-
15848,9582,23681,k-
16143,9929,23812,k-
13442,6177,18705,k-
8111,5873,29394,k-
155,19450,29704,k-
7691,16289,29240,k-
7168,23920,29030,k-
31725,8257,8258,k-
20194,158,19088,k-
28822,5128,5147,k-
17627,11141,24497,k-
26601,876,19927,k-
31496,2575,8039,k-
40197,640,727,k-
26498,19881,19882,k-
16568,21552,24021,k-
11760,3294,21881,k-
41170,1724,560,k-
42366,2916,2920,k-
14190,22107,22934,k-
26864,20038,20041,k-
20412,19099,19097,r-
33688,5043,10317,k-
29087,5390,5433,k-
31438,919,7973,k-
18544,24894,24896,k-
8073,25670,29082,k-
12592,22212,22255,k-
32539,23434,9060,k-
14151,2782,22913,k-
23320,7681,27180,k-
16298,23217,23892,k-
38100,2662,15533,k-
35774,25746,13087,k-
23052,27055,27056,k-
12216,22071,17810,k-
12853,6252,22365,k-
24895,17253,27900,k-
31830,1069,8338,k-
12889,18669,18624,k-
18119,24404,24718,k-
12336,18494,22125,k-
527,1799,29863,k-
32751,9295,9297,k-
1799,22472,30392,k-
19463,88,25328,k-
9191,3296,20684,k-
37280,1830,399,k-
40339,19929,876,k-
27698,3052,3803,k-
2048,9579,30503,k-
6985,1262,28949,k-
26907,1898,20069,r-
28678,21780,4986,k-
12666,2633,22292,k-
38303,15705,15707,k-
29021,3195,5381,k-
10614,21365,21366,k-
2628,30749,30750,k-
32117,5184,8617,k-
6608,8115,28797,k-
25472,29353,19399,k-
13861,6891,22779,k-
27381,4693,3491,k-
14913,9000,23283,k-
30066,6596,6601,k-
39638,3731,17164,k-
9284,3334,20743,k-
2737,20047,30799,k-
37147,19310,358,k-
41424,4183,1970,k-
39119,16548,16549,k-
37440,18205,428,k-
14638,23138,23139,k-
33733,23996,10372,k-
25941,9055,19616,k-
13001,10903,18651,k-
41586,1237,2136,k-
1013,18105,30072,k-
20884,6594,19145,k-
22853,15853,26977,k-
28137,303,4316,k-
26423,1442,19843,k-
8342,2372,20307,k-
25665,751,7328,k-
20162,25661,25699,k-
40427,27131,972,k-
9943,3775,21050,k-
31407,19541,7955,k-
13441,17722,22577,k-
14657,8412,23147,k-
25663,19635,19494,k-
24583,27740,27741,k-
10041,3837,21110,k-
5506,6425,28467,k-
20948,7142,19158,k-
26646,1687,19953,k-
1255,29636,30167,k-
14899,8756,23276,k-
7675,1786,29237,k-
30822,7376,7377,k-
10882,19751,21497,k-
9725,3690,20942,k-
1761,30376,30377,k-
42036,25758,2632,k-
30824,7377,7379,k-
36283,175,242,r-
37764,15154,15157,k-
34433,29059,11332,k-
18688,24951,24952,k-
10871,3636,21361,k-
38876,11586,16287,k-
42584,3143,3174,k-
4284,24848,29501,k-
36024,13391,13392,k-
13350,6681,22521,k-
33217,7089,9820,k-
35764,750,174,k-
41966,2517,2522,k-
18447,24928,24853,k-
20651,8638,19114,r-
12422,22174,22173,k-
36330,5177,13728,k-
15171,221,23405,k-
11090,21600,21599,k-
34239,640,11080,k-
7033,13073,28974,k-
27419,3521,3524,k-
26539,18169,18170,r-
8416,2452,20346,k-
25905,8975,18116,k-
12517,3327,17812,k-
38511,10164,15927,k-
38697,908,16115,k-
32611,9145,9149,k-
32378,8901,8902,k-
4523,3027,29565,k-
39847,11053,17423,k-
4401,19913,29531,k-
19424,12902,25310,k-
10143,21159,21160,k-
32525,23425,9048,k-
31708,4243,8249,k-
11083,18205,21596,k-
7808,349,29290,k-
16294,10097,23890,k-
16010,9795,23753,k-
42026,2576,2618,k-
5078,18719,28271,k-
30168,6709,6710,k-
4757,18359,28095,k-
17752,7427,24555,k-
11644,21835,21834,k-
13569,22626,22627,k-
32223,11885,8734,k-
